Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Valid
102	Spectrogram 1	1	303.000000000	306.000000000	0.000	22050.000	0.142_3_ELDON2_20250504_051200_2820.00s_2823.00s.wav	0
103	Waveform 1	1	306.000000000	309.000000000	0.000	22050.000	0.143_4_ELDON2_20250502_200602_1722.00s_1725.00s.wav	0
103	Spectrogram 1	1	306.000000000	309.000000000	0.000	22050.000	0.143_4_ELDON2_20250502_200602_1722.00s_1725.00s.wav	0
104	Waveform 1	1	309.000000000	312.000000000	0.000	22050.000	0.144_11_ELDON5_20250419_185300_687.00s_690.00s.wav	0
104	Spectrogram 1	1	309.000000000	312.000000000	0.000	22050.000	0.144_11_ELDON5_20250419_185300_687.00s_690.00s.wav	0
105	Waveform 1	1	312.000000000	315.000000000	0.000	22050.000	0.144_3_ELDON2_20250421_185500_51.00s_54.00s.wav	0
105	Spectrogram 1	1	312.000000000	315.000000000	0.000	22050.000	0.144_3_ELDON2_20250421_185500_51.00s_54.00s.wav	0
106	Waveform 1	1	315.000000000	318.000000000	0.000	22050.000	0.144_5_ELDON2_20250425_195902_2244.00s_2247.00s.wav	1
106	Spectrogram 1	1	315.000000000	318.000000000	0.000	22050.000	0.144_5_ELDON2_20250425_195902_2244.00s_2247.00s.wav	1
107	Waveform 1	1	318.000000000	321.000000000	0.000	22050.000	0.146_1_ELDON5_20250712_203802_1074.00s_1077.00s.wav	0
107	Spectrogram 1	1	318.000000000	321.000000000	0.000	22050.000	0.146_1_ELDON5_20250712_203802_1074.00s_1077.00s.wav	0
108	Waveform 1	1	321.000000000	324.000000000	0.000	22050.000	0.146_4_ELDON7_20250427_062002_387.00s_390.00s.wav	1
108	Spectrogram 1	1	321.000000000	324.000000000	0.000	22050.000	0.146_4_ELDON7_20250427_062002_387.00s_390.00s.wav	1
109	Waveform 1	1	324.000000000	327.000000000	0.000	22050.000	0.146_5_ELDON2_20250502_200602_1875.00s_1878.00s.wav	0
109	Spectrogram 1	1	324.000000000	327.000000000	0.000	22050.000	0.146_5_ELDON2_20250502_200602_1875.00s_1878.00s.wav	0
110	Waveform 1	1	327.000000000	330.000000000	0.000	22050.000	0.147_3_ELDON2_20250427_052000_687.00s_690.00s.wav	0
110	Spectrogram 1	1	327.000000000	330.000000000	0.000	22050.000	0.147_3_ELDON2_20250427_052000_687.00s_690.00s.wav	0
111	Waveform 1	1	330.000000000	333.000000000	0.000	22050.000	0.147_3_ELDON2_20250501_200502_87.00s_90.00s.wav	0
111	Spectrogram 1	1	330.000000000	333.000000000	0.000	22050.000	0.147_3_ELDON2_20250501_200502_87.00s_90.00s.wav	0
112	Waveform 1	1	333.000000000	336.000000000	0.000	22050.000	0.148_1_ELDON2_20250419_053100_1149.00s_1152.00s.wav	0
112	Spectrogram 1	1	333.000000000	336.000000000	0.000	22050.000	0.148_1_ELDON2_20250419_053100_1149.00s_1152.00s.wav	0
113	Waveform 1	1	336.000000000	339.000000000	0.000	22050.000	0.148_7_ELDON3_20250425_185900_3315.00s_3318.00s.wav	1
113	Spectrogram 1	1	336.000000000	339.000000000	0.000	22050.000	0.148_7_ELDON3_20250425_185900_3315.00s_3318.00s.wav	1
114	Waveform 1	1	339.000000000	342.000000000	0.000	22050.000	0.149_1_ELDON1_20250422_185600_1200.00s_1203.00s.wav	0
114	Spectrogram 1	1	339.000000000	342.000000000	0.000	22050.000	0.149_1_ELDON1_20250422_185600_1200.00s_1203.00s.wav	0
115	Waveform 1	1	342.000000000	345.000000000	0.000	22050.000	0.151_10_ELDON5_20250419_185300_738.00s_741.00s.wav	0
115	Spectrogram 1	1	342.000000000	345.000000000	0.000	22050.000	0.151_10_ELDON5_20250419_185300_738.00s_741.00s.wav	0
116	Waveform 1	1	345.000000000	348.000000000	0.000	22050.000	0.153_2_ELDON4_20250429_200302_2406.00s_2409.00s.wav	0
116	Spectrogram 1	1	345.000000000	348.000000000	0.000	22050.000	0.153_2_ELDON4_20250429_200302_2406.00s_2409.00s.wav	0
117	Waveform 1	1	348.000000000	351.000000000	0.000	22050.000	0.155_4_ELDON3_20250423_185700_1842.00s_1845.00s.wav	0
117	Spectrogram 1	1	348.000000000	351.000000000	0.000	22050.000	0.155_4_ELDON3_20250423_185700_1842.00s_1845.00s.wav	0
118	Waveform 1	1	351.000000000	354.000000000	0.000	22050.000	0.156_6_ELDON4_20250423_185700_201.00s_204.00s.wav	0
118	Spectrogram 1	1	351.000000000	354.000000000	0.000	22050.000	0.156_6_ELDON4_20250423_185700_201.00s_204.00s.wav	0
119	Waveform 1	1	354.000000000	357.000000000	0.000	22050.000	0.157_3_ELDON4_20250426_052100_1137.00s_1140.00s.wav	0
119	Spectrogram 1	1	354.000000000	357.000000000	0.000	22050.000	0.157_3_ELDON4_20250426_052100_1137.00s_1140.00s.wav	0
120	Waveform 1	1	357.000000000	360.000000000	0.000	22050.000	0.157_4_ELDON1_20250425_185900_2328.00s_2331.00s.wav	1
120	Spectrogram 1	1	357.000000000	360.000000000	0.000	22050.000	0.157_4_ELDON1_20250425_185900_2328.00s_2331.00s.wav	1
121	Waveform 1	1	360.000000000	363.000000000	0.000	22050.000	0.159_6_ELDON2_20250420_185400_1758.00s_1761.00s.wav	0
121	Spectrogram 1	1	360.000000000	363.000000000	0.000	22050.000	0.159_6_ELDON2_20250420_185400_1758.00s_1761.00s.wav	0
122	Waveform 1	1	363.000000000	366.000000000	0.000	22050.000	0.160_3_ELDON1_20250419_195302_915.00s_918.00s.wav	0
122	Spectrogram 1	1	363.000000000	366.000000000	0.000	22050.000	0.160_3_ELDON1_20250419_195302_915.00s_918.00s.wav	0
123	Waveform 1	1	366.000000000	369.000000000	0.000	22050.000	0.163_4_ELDON1_20250419_053100_882.00s_885.00s.wav	0
123	Spectrogram 1	1	366.000000000	369.000000000	0.000	22050.000	0.163_4_ELDON1_20250419_053100_882.00s_885.00s.wav	0
124	Waveform 1	1	369.000000000	372.000000000	0.000	22050.000	0.163_5_ELDON2_20250501_200502_117.00s_120.00s.wav	0
124	Spectrogram 1	1	369.000000000	372.000000000	0.000	22050.000	0.163_5_ELDON2_20250501_200502_117.00s_120.00s.wav	0
125	Waveform 1	1	372.000000000	375.000000000	0.000	22050.000	0.164_2_ELDON6_20250702_055302_3384.00s_3387.00s.wav	1
125	Spectrogram 1	1	372.000000000	375.000000000	0.000	22050.000	0.164_2_ELDON6_20250702_055302_3384.00s_3387.00s.wav	1
126	Waveform 1	1	375.000000000	378.000000000	0.000	22050.000	0.165_6_ELDON3_20250704_204102_816.00s_819.00s.wav	0
126	Spectrogram 1	1	375.000000000	378.000000000	0.000	22050.000	0.165_6_ELDON3_20250704_204102_816.00s_819.00s.wav	0
127	Waveform 1	1	378.000000000	381.000000000	0.000	22050.000	0.167_22_ELDON9_20250417_185100_1329.00s_1332.00s.wav	1
127	Spectrogram 1	1	378.000000000	381.000000000	0.000	22050.000	0.167_22_ELDON9_20250417_185100_1329.00s_1332.00s.wav	1
128	Waveform 1	1	381.000000000	384.000000000	0.000	22050.000	0.170_1_ELDON1_20250426_190000_3375.00s_3378.00s.wav	1
128	Spectrogram 1	1	381.000000000	384.000000000	0.000	22050.000	0.170_1_ELDON1_20250426_190000_3375.00s_3378.00s.wav	1
129	Waveform 1	1	384.000000000	387.000000000	0.000	22050.000	0.171_2_ELDON7_20250427_052000_3141.00s_3144.00s.wav	0
129	Spectrogram 1	1	384.000000000	387.000000000	0.000	22050.000	0.171_2_ELDON7_20250427_052000_3141.00s_3144.00s.wav	0
130	Waveform 1	1	387.000000000	390.000000000	0.000	22050.000	0.171_3_ELDON7_20250702_055302_2580.00s_2583.00s.wav	0
130	Spectrogram 1	1	387.000000000	390.000000000	0.000	22050.000	0.171_3_ELDON7_20250702_055302_2580.00s_2583.00s.wav	0
131	Waveform 1	1	390.000000000	393.000000000	0.000	22050.000	0.172_2_ELDON2_20250421_185500_1170.00s_1173.00s.wav	0
131	Spectrogram 1	1	390.000000000	393.000000000	0.000	22050.000	0.172_2_ELDON2_20250421_185500_1170.00s_1173.00s.wav	0
132	Waveform 1	1	393.000000000	396.000000000	0.000	22050.000	0.173_1_ELDON6_20250418_195202_735.00s_738.00s.wav	0
132	Spectrogram 1	1	393.000000000	396.000000000	0.000	22050.000	0.173_1_ELDON6_20250418_195202_735.00s_738.00s.wav	0
133	Waveform 1	1	396.000000000	399.000000000	0.000	22050.000	0.174_5_ELDON2_20250423_185700_201.00s_204.00s.wav	0
133	Spectrogram 1	1	396.000000000	399.000000000	0.000	22050.000	0.174_5_ELDON2_20250423_185700_201.00s_204.00s.wav	0
134	Waveform 1	1	399.000000000	402.000000000	0.000	22050.000	0.175_2_ELDON4_20250427_052000_1203.00s_1206.00s.wav	0
134	Spectrogram 1	1	399.000000000	402.000000000	0.000	22050.000	0.175_2_ELDON4_20250427_052000_1203.00s_1206.00s.wav	0
135	Waveform 1	1	402.000000000	405.000000000	0.000	22050.000	0.175_5_ELDON2_20250501_190500_3318.00s_3321.00s.wav	0
135	Spectrogram 1	1	402.000000000	405.000000000	0.000	22050.000	0.175_5_ELDON2_20250501_190500_3318.00s_3321.00s.wav	0
136	Waveform 1	1	405.000000000	408.000000000	0.000	22050.000	0.175_5_ELDON4_20250429_190300_3111.00s_3114.00s.wav	0
136	Spectrogram 1	1	405.000000000	408.000000000	0.000	22050.000	0.175_5_ELDON4_20250429_190300_3111.00s_3114.00s.wav	0
137	Waveform 1	1	408.000000000	411.000000000	0.000	22050.000	0.176_1_ELDON2_20250630_204102_747.00s_750.00s.wav	1
137	Spectrogram 1	1	408.000000000	411.000000000	0.000	22050.000	0.176_1_ELDON2_20250630_204102_747.00s_750.00s.wav	1
138	Waveform 1	1	411.000000000	414.000000000	0.000	22050.000	0.176_1_ELDON4_20250421_052800_66.00s_69.00s.wav	0
138	Spectrogram 1	1	411.000000000	414.000000000	0.000	22050.000	0.176_1_ELDON4_20250421_052800_66.00s_69.00s.wav	0
139	Waveform 1	1	414.000000000	417.000000000	0.000	22050.000	0.176_4_ELDON2_20250501_190500_3369.00s_3372.00s.wav	1
139	Spectrogram 1	1	414.000000000	417.000000000	0.000	22050.000	0.176_4_ELDON2_20250501_190500_3369.00s_3372.00s.wav	1
140	Waveform 1	1	417.000000000	420.000000000	0.000	22050.000	0.178_21_ELDON9_20250417_185100_2562.00s_2565.00s.wav	0
140	Spectrogram 1	1	417.000000000	420.000000000	0.000	22050.000	0.178_21_ELDON9_20250417_185100_2562.00s_2565.00s.wav	0
141	Waveform 1	1	420.000000000	423.000000000	0.000	22050.000	0.178_2_ELDON2_20250417_185100_2562.00s_2565.00s.wav	0
141	Spectrogram 1	1	420.000000000	423.000000000	0.000	22050.000	0.178_2_ELDON2_20250417_185100_2562.00s_2565.00s.wav	0
142	Waveform 1	1	423.000000000	426.000000000	0.000	22050.000	0.178_4_ELDON10_20250619_194000_216.00s_219.00s.wav	0
142	Spectrogram 1	1	423.000000000	426.000000000	0.000	22050.000	0.178_4_ELDON10_20250619_194000_216.00s_219.00s.wav	0
143	Waveform 1	1	426.000000000	429.000000000	0.000	22050.000	0.181_11_ELDON6_20250419_185300_60.00s_63.00s.wav	0
143	Spectrogram 1	1	426.000000000	429.000000000	0.000	22050.000	0.181_11_ELDON6_20250419_185300_60.00s_63.00s.wav	0
144	Waveform 1	1	429.000000000	432.000000000	0.000	22050.000	0.181_23_ELDON9_20250417_185100_3270.00s_3273.00s.wav	1
144	Spectrogram 1	1	429.000000000	432.000000000	0.000	22050.000	0.181_23_ELDON9_20250417_185100_3270.00s_3273.00s.wav	1
145	Waveform 1	1	432.000000000	435.000000000	0.000	22050.000	0.181_5_ELDON1_20250429_200302_2424.00s_2427.00s.wav	0
145	Spectrogram 1	1	432.000000000	435.000000000	0.000	22050.000	0.181_5_ELDON1_20250429_200302_2424.00s_2427.00s.wav	0
146	Waveform 1	1	435.000000000	438.000000000	0.000	22050.000	0.186_10_ELDON1_20250419_185300_1305.00s_1308.00s.wav	0
146	Spectrogram 1	1	435.000000000	438.000000000	0.000	22050.000	0.186_10_ELDON1_20250419_185300_1305.00s_1308.00s.wav	0
147	Waveform 1	1	438.000000000	441.000000000	0.000	22050.000	0.187_12_ELDON4_20250419_185300_714.00s_717.00s.wav	0
147	Spectrogram 1	1	438.000000000	441.000000000	0.000	22050.000	0.187_12_ELDON4_20250419_185300_714.00s_717.00s.wav	0
148	Waveform 1	1	441.000000000	444.000000000	0.000	22050.000	0.189_6_ELDON1_20250429_200302_1932.00s_1935.00s.wav	0
148	Spectrogram 1	1	441.000000000	444.000000000	0.000	22050.000	0.189_6_ELDON1_20250429_200302_1932.00s_1935.00s.wav	0
149	Waveform 1	1	444.000000000	447.000000000	0.000	22050.000	0.190_8_ELDON2_20250419_185300_723.00s_726.00s.wav	1
149	Spectrogram 1	1	444.000000000	447.000000000	0.000	22050.000	0.190_8_ELDON2_20250419_185300_723.00s_726.00s.wav	1
150	Waveform 1	1	447.000000000	450.000000000	0.000	22050.000	0.191_2_ELDON2_20250419_053100_1146.00s_1149.00s.wav	0
150	Spectrogram 1	1	447.000000000	450.000000000	0.000	22050.000	0.191_2_ELDON2_20250419_053100_1146.00s_1149.00s.wav	0
151	Waveform 1	1	450.000000000	453.000000000	0.000	22050.000	0.192_1_ELDON2_20250630_194100_549.00s_552.00s.wav	1
151	Spectrogram 1	1	450.000000000	453.000000000	0.000	22050.000	0.192_1_ELDON2_20250630_194100_549.00s_552.00s.wav	1
152	Waveform 1	1	453.000000000	456.000000000	0.000	22050.000	0.194_6_ELDON1_20250501_061502_2262.00s_2265.00s.wav	0
152	Spectrogram 1	1	453.000000000	456.000000000	0.000	22050.000	0.194_6_ELDON1_20250501_061502_2262.00s_2265.00s.wav	0
153	Waveform 1	1	456.000000000	459.000000000	0.000	22050.000	0.195_4_ELDON4_20250429_190300_1113.00s_1116.00s.wav	0
153	Spectrogram 1	1	456.000000000	459.000000000	0.000	22050.000	0.195_4_ELDON4_20250429_190300_1113.00s_1116.00s.wav	0
154	Waveform 1	1	459.000000000	462.000000000	0.000	22050.000	0.196_1_ELDON2_20250425_185900_807.00s_810.00s.wav	0
154	Spectrogram 1	1	459.000000000	462.000000000	0.000	22050.000	0.196_1_ELDON2_20250425_185900_807.00s_810.00s.wav	0
155	Waveform 1	1	462.000000000	465.000000000	0.000	22050.000	0.197_11_ELDON1_20250417_185100_2559.00s_2562.00s.wav	0
155	Spectrogram 1	1	462.000000000	465.000000000	0.000	22050.000	0.197_11_ELDON1_20250417_185100_2559.00s_2562.00s.wav	0
156	Waveform 1	1	465.000000000	468.000000000	0.000	22050.000	0.197_4_ELDON4_20250426_052100_957.00s_960.00s.wav	0
156	Spectrogram 1	1	465.000000000	468.000000000	0.000	22050.000	0.197_4_ELDON4_20250426_052100_957.00s_960.00s.wav	0
157	Waveform 1	1	468.000000000	471.000000000	0.000	22050.000	0.201_2_ELDON10_20250618_194000_3036.00s_3039.00s.wav	0
157	Spectrogram 1	1	468.000000000	471.000000000	0.000	22050.000	0.201_2_ELDON10_20250618_194000_3036.00s_3039.00s.wav	0
158	Waveform 1	1	471.000000000	474.000000000	0.000	22050.000	0.206_14_ELDON1_20250417_185100_3267.00s_3270.00s.wav	1
158	Spectrogram 1	1	471.000000000	474.000000000	0.000	22050.000	0.206_14_ELDON1_20250417_185100_3267.00s_3270.00s.wav	1
159	Waveform 1	1	474.000000000	477.000000000	0.000	22050.000	0.206_5_ELDON8_20250702_055302_3486.00s_3489.00s.wav	1
159	Spectrogram 1	1	474.000000000	477.000000000	0.000	22050.000	0.206_5_ELDON8_20250702_055302_3486.00s_3489.00s.wav	1
160	Waveform 1	1	477.000000000	480.000000000	0.000	22050.000	0.207_2_ELDON1_20250626_194100_3561.00s_3564.00s.wav	1
160	Spectrogram 1	1	477.000000000	480.000000000	0.000	22050.000	0.207_2_ELDON1_20250626_194100_3561.00s_3564.00s.wav	1
161	Waveform 1	1	480.000000000	483.000000000	0.000	22050.000	0.209_3_ELDON4_20250417_185100_102.00s_105.00s.wav	0
161	Spectrogram 1	1	480.000000000	483.000000000	0.000	22050.000	0.209_3_ELDON4_20250417_185100_102.00s_105.00s.wav	0
162	Waveform 1	1	483.000000000	486.000000000	0.000	22050.000	0.209_4_ELDON2_20250429_200302_1968.00s_1971.00s.wav	0
162	Spectrogram 1	1	483.000000000	486.000000000	0.000	22050.000	0.209_4_ELDON2_20250429_200302_1968.00s_1971.00s.wav	0
163	Waveform 1	1	486.000000000	489.000000000	0.000	22050.000	0.210_6_ELDON8_20250420_185400_177.00s_180.00s.wav	1
163	Spectrogram 1	1	486.000000000	489.000000000	0.000	22050.000	0.210_6_ELDON8_20250420_185400_177.00s_180.00s.wav	1
164	Waveform 1	1	489.000000000	492.000000000	0.000	22050.000	0.210_8_ELDON1_20250419_185300_720.00s_723.00s.wav	1
164	Spectrogram 1	1	489.000000000	492.000000000	0.000	22050.000	0.210_8_ELDON1_20250419_185300_720.00s_723.00s.wav	1
165	Waveform 1	1	492.000000000	495.000000000	0.000	22050.000	0.211_2_ELDON7_20250427_062002_450.00s_453.00s.wav	0
165	Spectrogram 1	1	492.000000000	495.000000000	0.000	22050.000	0.211_2_ELDON7_20250427_062002_450.00s_453.00s.wav	0
166	Waveform 1	1	495.000000000	498.000000000	0.000	22050.000	0.212_6_ELDON2_20250419_185300_3051.00s_3054.00s.wav	0
166	Spectrogram 1	1	495.000000000	498.000000000	0.000	22050.000	0.212_6_ELDON2_20250419_185300_3051.00s_3054.00s.wav	0
167	Waveform 1	1	498.000000000	501.000000000	0.000	22050.000	0.212_6_ELDON9_20250707_194000_3324.00s_3327.00s.wav	1
167	Spectrogram 1	1	498.000000000	501.000000000	0.000	22050.000	0.212_6_ELDON9_20250707_194000_3324.00s_3327.00s.wav	1
168	Waveform 1	1	501.000000000	504.000000000	0.000	22050.000	0.219_5_ELDON3_20250425_185900_1506.00s_1509.00s.wav	0
168	Spectrogram 1	1	501.000000000	504.000000000	0.000	22050.000	0.219_5_ELDON3_20250425_185900_1506.00s_1509.00s.wav	0
169	Waveform 1	1	504.000000000	507.000000000	0.000	22050.000	0.230_5_ELDON2_20250429_200302_2667.00s_2670.00s.wav	1
169	Spectrogram 1	1	504.000000000	507.000000000	0.000	22050.000	0.230_5_ELDON2_20250429_200302_2667.00s_2670.00s.wav	1
170	Waveform 1	1	507.000000000	510.000000000	0.000	22050.000	0.236_8_ELDON2_20250424_185800_1251.00s_1254.00s.wav	0
170	Spectrogram 1	1	507.000000000	510.000000000	0.000	22050.000	0.236_8_ELDON2_20250424_185800_1251.00s_1254.00s.wav	0
171	Waveform 1	1	510.000000000	513.000000000	0.000	22050.000	0.244_5_ELDON1_20250419_053100_1647.00s_1650.00s.wav	0
171	Spectrogram 1	1	510.000000000	513.000000000	0.000	22050.000	0.244_5_ELDON1_20250419_053100_1647.00s_1650.00s.wav	0
172	Waveform 1	1	513.000000000	516.000000000	0.000	22050.000	0.246_7_ELDON2_20250501_190500_2238.00s_2241.00s.wav	1
172	Spectrogram 1	1	513.000000000	516.000000000	0.000	22050.000	0.246_7_ELDON2_20250501_190500_2238.00s_2241.00s.wav	1
173	Waveform 1	1	516.000000000	519.000000000	0.000	22050.000	0.255_4_ELDON10_20250626_045000_1017.00s_1020.00s.wav	0
173	Spectrogram 1	1	516.000000000	519.000000000	0.000	22050.000	0.255_4_ELDON10_20250626_045000_1017.00s_1020.00s.wav	0
174	Waveform 1	1	519.000000000	522.000000000	0.000	22050.000	0.256_1_ELDON2_20250417_185100_1221.00s_1224.00s.wav	1
174	Spectrogram 1	1	519.000000000	522.000000000	0.000	22050.000	0.256_1_ELDON2_20250417_185100_1221.00s_1224.00s.wav	1
175	Waveform 1	1	522.000000000	525.000000000	0.000	22050.000	0.256_24_ELDON9_20250417_185100_1221.00s_1224.00s.wav	1
175	Spectrogram 1	1	522.000000000	525.000000000	0.000	22050.000	0.256_24_ELDON9_20250417_185100_1221.00s_1224.00s.wav	1
176	Waveform 1	1	525.000000000	528.000000000	0.000	22050.000	0.256_2_ELDON4_20250426_052100_1020.00s_1023.00s.wav	0
176	Spectrogram 1	1	525.000000000	528.000000000	0.000	22050.000	0.256_2_ELDON4_20250426_052100_1020.00s_1023.00s.wav	0
177	Waveform 1	1	528.000000000	531.000000000	0.000	22050.000	0.258_2_ELDON1_20250429_200302_2523.00s_2526.00s.wav	1
177	Spectrogram 1	1	528.000000000	531.000000000	0.000	22050.000	0.258_2_ELDON1_20250429_200302_2523.00s_2526.00s.wav	1
178	Waveform 1	1	531.000000000	534.000000000	0.000	22050.000	0.258_3_ELDON5_20250702_055302_2757.00s_2760.00s.wav	0
178	Spectrogram 1	1	531.000000000	534.000000000	0.000	22050.000	0.258_3_ELDON5_20250702_055302_2757.00s_2760.00s.wav	0
179	Waveform 1	1	534.000000000	537.000000000	0.000	22050.000	0.265_5_ELDON2_20250427_190100_870.00s_873.00s.wav	0
179	Spectrogram 1	1	534.000000000	537.000000000	0.000	22050.000	0.265_5_ELDON2_20250427_190100_870.00s_873.00s.wav	0
180	Waveform 1	1	537.000000000	540.000000000	0.000	22050.000	0.274_11_ELDON7_20250427_190100_1719.00s_1722.00s.wav	0
180	Spectrogram 1	1	537.000000000	540.000000000	0.000	22050.000	0.274_11_ELDON7_20250427_190100_1719.00s_1722.00s.wav	0
181	Waveform 1	1	540.000000000	543.000000000	0.000	22050.000	0.279_26_ELDON9_20250417_185100_2742.00s_2745.00s.wav	1
181	Spectrogram 1	1	540.000000000	543.000000000	0.000	22050.000	0.279_26_ELDON9_20250417_185100_2742.00s_2745.00s.wav	1
182	Waveform 1	1	543.000000000	546.000000000	0.000	22050.000	0.282_1_ELDON7_20250427_062002_423.00s_426.00s.wav	0
182	Spectrogram 1	1	543.000000000	546.000000000	0.000	22050.000	0.282_1_ELDON7_20250427_062002_423.00s_426.00s.wav	0
183	Waveform 1	1	546.000000000	549.000000000	0.000	22050.000	0.284_4_ELDON4_20250429_200302_2190.00s_2193.00s.wav	0
183	Spectrogram 1	1	546.000000000	549.000000000	0.000	22050.000	0.284_4_ELDON4_20250429_200302_2190.00s_2193.00s.wav	0
184	Waveform 1	1	549.000000000	552.000000000	0.000	22050.000	0.331_2_ELDON2_20250421_052800_1239.00s_1242.00s.wav	1
184	Spectrogram 1	1	549.000000000	552.000000000	0.000	22050.000	0.331_2_ELDON2_20250421_052800_1239.00s_1242.00s.wav	1
185	Waveform 1	1	552.000000000	555.000000000	0.000	22050.000	0.339_6_ELDON2_20250501_200502_1713.00s_1716.00s.wav	1
185	Spectrogram 1	1	552.000000000	555.000000000	0.000	22050.000	0.339_6_ELDON2_20250501_200502_1713.00s_1716.00s.wav	1
186	Waveform 1	1	555.000000000	558.000000000	0.000	22050.000	0.341_7_ELDON2_20250501_200502_126.00s_129.00s.wav	0
186	Spectrogram 1	1	555.000000000	558.000000000	0.000	22050.000	0.341_7_ELDON2_20250501_200502_126.00s_129.00s.wav	0
187	Waveform 1	1	558.000000000	561.000000000	0.000	22050.000	0.363_6_ELDON3_20250422_185600_1203.00s_1206.00s.wav	1
187	Spectrogram 1	1	558.000000000	561.000000000	0.000	22050.000	0.363_6_ELDON3_20250422_185600_1203.00s_1206.00s.wav	1
188	Waveform 1	1	561.000000000	564.000000000	0.000	22050.000	0.375_3_ELDON4_20250429_200302_2298.00s_2301.00s.wav	0
188	Spectrogram 1	1	561.000000000	564.000000000	0.000	22050.000	0.375_3_ELDON4_20250429_200302_2298.00s_2301.00s.wav	0
189	Waveform 1	1	564.000000000	567.000000000	0.000	22050.000	0.380_5_ELDON1_20250630_194100_570.00s_573.00s.wav	1
189	Spectrogram 1	1	564.000000000	567.000000000	0.000	22050.000	0.380_5_ELDON1_20250630_194100_570.00s_573.00s.wav	1
190	Waveform 1	1	567.000000000	570.000000000	0.000	22050.000	0.399_2_ELDON1_20250419_195302_1698.00s_1701.00s.wav	1
190	Spectrogram 1	1	567.000000000	570.000000000	0.000	22050.000	0.399_2_ELDON1_20250419_195302_1698.00s_1701.00s.wav	1
191	Waveform 1	1	570.000000000	573.000000000	0.000	22050.000	0.404_12_ELDON7_20250427_190100_2316.00s_2319.00s.wav	0
191	Spectrogram 1	1	570.000000000	573.000000000	0.000	22050.000	0.404_12_ELDON7_20250427_190100_2316.00s_2319.00s.wav	0
192	Waveform 1	1	573.000000000	576.000000000	0.000	22050.000	0.416_4_ELDON2_20250428_190200_381.00s_384.00s.wav	0
192	Spectrogram 1	1	573.000000000	576.000000000	0.000	22050.000	0.416_4_ELDON2_20250428_190200_381.00s_384.00s.wav	0
193	Waveform 1	1	576.000000000	579.000000000	0.000	22050.000	0.433_6_ELDON2_20250429_200302_1836.00s_1839.00s.wav	1
193	Spectrogram 1	1	576.000000000	579.000000000	0.000	22050.000	0.433_6_ELDON2_20250429_200302_1836.00s_1839.00s.wav	1
194	Waveform 1	1	579.000000000	582.000000000	0.000	22050.000	0.437_2_ELDON4_20250421_052800_948.00s_951.00s.wav	0
194	Spectrogram 1	1	579.000000000	582.000000000	0.000	22050.000	0.437_2_ELDON4_20250421_052800_948.00s_951.00s.wav	0
195	Waveform 1	1	582.000000000	585.000000000	0.000	22050.000	0.440_5_ELDON2_20250420_185400_1722.00s_1725.00s.wav	1
195	Spectrogram 1	1	582.000000000	585.000000000	0.000	22050.000	0.440_5_ELDON2_20250420_185400_1722.00s_1725.00s.wav	1
196	Waveform 1	1	585.000000000	588.000000000	0.000	22050.000	0.442_7_ELDON2_20250429_200302_576.00s_579.00s.wav	0
196	Spectrogram 1	1	585.000000000	588.000000000	0.000	22050.000	0.442_7_ELDON2_20250429_200302_576.00s_579.00s.wav	0
197	Waveform 1	1	588.000000000	591.000000000	0.000	22050.000	0.451_6_ELDON3_20250425_185900_3348.00s_3351.00s.wav	1
197	Spectrogram 1	1	588.000000000	591.000000000	0.000	22050.000	0.451_6_ELDON3_20250425_185900_3348.00s_3351.00s.wav	1
198	Waveform 1	1	591.000000000	594.000000000	0.000	22050.000	0.469_4_ELDON2_20250427_190100_810.00s_813.00s.wav	0
198	Spectrogram 1	1	591.000000000	594.000000000	0.000	22050.000	0.469_4_ELDON2_20250427_190100_810.00s_813.00s.wav	0
199	Waveform 1	1	594.000000000	597.000000000	0.000	22050.000	0.500_5_ELDON7_20250429_190300_2337.00s_2340.00s.wav	0
199	Spectrogram 1	1	594.000000000	597.000000000	0.000	22050.000	0.500_5_ELDON7_20250429_190300_2337.00s_2340.00s.wav	0
200	Waveform 1	1	597.000000000	600.000000000	0.000	22050.000	0.528_3_ELDON1_20250425_185900_1512.00s_1515.00s.wav	1
200	Spectrogram 1	1	597.000000000	600.000000000	0.000	22050.000	0.528_3_ELDON1_20250425_185900_1512.00s_1515.00s.wav	1
201	Waveform 1	1	600.000000000	603.000000000	0.000	22050.000	0.609_5_ELDON2_20250424_185800_2937.00s_2940.00s.wav	1
201	Spectrogram 1	1	600.000000000	603.000000000	0.000	22050.000	0.609_5_ELDON2_20250424_185800_2937.00s_2940.00s.wav	1
202	Waveform 1	1	603.000000000	606.000000000	0.000	22050.000	0.626_1_ELDON8_20250503_200702_231.00s_234.00s.wav	1
202	Spectrogram 1	1	603.000000000	606.000000000	0.000	22050.000	0.626_1_ELDON8_20250503_200702_231.00s_234.00s.wav	1
203	Waveform 1	1	606.000000000	609.000000000	0.000	22050.000	0.743_5_ELDON1_20250419_185300_771.00s_774.00s.wav	0
203	Spectrogram 1	1	606.000000000	609.000000000	0.000	22050.000	0.743_5_ELDON1_20250419_185300_771.00s_774.00s.wav	0
