Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Valid
102	Spectrogram 1	1	303.000000000	306.000000000	0.000	22050.000	0.133_4_ELDON1_20250622_204102_486.00s_489.00s.wav	1
103	Waveform 1	1	306.000000000	309.000000000	0.000	22050.000	0.133_4_ELDON3_20250516_050000_204.00s_207.00s.wav	1
103	Spectrogram 1	1	306.000000000	309.000000000	0.000	22050.000	0.133_4_ELDON3_20250516_050000_204.00s_207.00s.wav	1
104	Waveform 1	1	309.000000000	312.000000000	0.000	22050.000	0.133_4_ELDON5_20250418_053200_1044.00s_1047.00s.wav	0
104	Spectrogram 1	1	309.000000000	312.000000000	0.000	22050.000	0.133_4_ELDON5_20250418_053200_1044.00s_1047.00s.wav	0
105	Waveform 1	1	312.000000000	315.000000000	0.000	22050.000	0.133_5_ELDON7_20250427_052000_84.00s_87.00s.wav	0
105	Spectrogram 1	1	312.000000000	315.000000000	0.000	22050.000	0.133_5_ELDON7_20250427_052000_84.00s_87.00s.wav	0
106	Waveform 1	1	315.000000000	318.000000000	0.000	22050.000	0.133_8_ELDON10_20250607_193500_2661.00s_2664.00s.wav	0
106	Spectrogram 1	1	315.000000000	318.000000000	0.000	22050.000	0.133_8_ELDON10_20250607_193500_2661.00s_2664.00s.wav	0
107	Waveform 1	1	318.000000000	321.000000000	0.000	22050.000	0.134_1_ELDON7_20250604_044900_363.00s_366.00s.wav	1
107	Spectrogram 1	1	318.000000000	321.000000000	0.000	22050.000	0.134_1_ELDON7_20250604_044900_363.00s_366.00s.wav	1
108	Waveform 1	1	321.000000000	324.000000000	0.000	22050.000	0.134_2_ELDON4_20250503_200702_2133.00s_2136.00s.wav	0
108	Spectrogram 1	1	321.000000000	324.000000000	0.000	22050.000	0.134_2_ELDON4_20250503_200702_2133.00s_2136.00s.wav	0
109	Waveform 1	1	324.000000000	327.000000000	0.000	22050.000	0.135_11_ELDON7_20250425_185900_3471.00s_3474.00s.wav	0
109	Spectrogram 1	1	324.000000000	327.000000000	0.000	22050.000	0.135_11_ELDON7_20250425_185900_3471.00s_3474.00s.wav	0
110	Waveform 1	1	327.000000000	330.000000000	0.000	22050.000	0.135_8_ELDON10_20250521_055602_336.00s_339.00s.wav	0
110	Spectrogram 1	1	327.000000000	330.000000000	0.000	22050.000	0.135_8_ELDON10_20250521_055602_336.00s_339.00s.wav	0
111	Waveform 1	1	330.000000000	333.000000000	0.000	22050.000	0.136_15_ELDON6_20250418_063202_363.00s_366.00s.wav	0
111	Spectrogram 1	1	330.000000000	333.000000000	0.000	22050.000	0.136_15_ELDON6_20250418_063202_363.00s_366.00s.wav	0
112	Waveform 1	1	333.000000000	336.000000000	0.000	22050.000	0.137_1_ELDON5_20250503_200702_3282.00s_3285.00s.wav	0
112	Spectrogram 1	1	333.000000000	336.000000000	0.000	22050.000	0.137_1_ELDON5_20250503_200702_3282.00s_3285.00s.wav	0
113	Waveform 1	1	336.000000000	339.000000000	0.000	22050.000	0.137_1_ELDON6_20250511_201402_3120.00s_3123.00s.wav	0
113	Spectrogram 1	1	336.000000000	339.000000000	0.000	22050.000	0.137_1_ELDON6_20250511_201402_3120.00s_3123.00s.wav	0
114	Waveform 1	1	339.000000000	342.000000000	0.000	22050.000	0.137_3_ELDON2_20250623_194100_3207.00s_3210.00s.wav	1
114	Spectrogram 1	1	339.000000000	342.000000000	0.000	22050.000	0.137_3_ELDON2_20250623_194100_3207.00s_3210.00s.wav	1
115	Waveform 1	1	342.000000000	345.000000000	0.000	22050.000	0.137_3_ELDON5_20250509_050600_243.00s_246.00s.wav	1
115	Spectrogram 1	1	342.000000000	345.000000000	0.000	22050.000	0.137_3_ELDON5_20250509_050600_243.00s_246.00s.wav	1
116	Waveform 1	1	345.000000000	348.000000000	0.000	22050.000	0.138_2_ELDON8_20250430_200402_2169.00s_2172.00s.wav	0
116	Spectrogram 1	1	345.000000000	348.000000000	0.000	22050.000	0.138_2_ELDON8_20250430_200402_2169.00s_2172.00s.wav	0
117	Waveform 1	1	348.000000000	351.000000000	0.000	22050.000	0.138_7_ELDON6_20250507_191000_2637.00s_2640.00s.wav	0
117	Spectrogram 1	1	348.000000000	351.000000000	0.000	22050.000	0.138_7_ELDON6_20250507_191000_2637.00s_2640.00s.wav	0
118	Waveform 1	1	351.000000000	354.000000000	0.000	22050.000	0.140_4_ELDON4_20250504_200802_3138.00s_3141.00s.wav	0
118	Spectrogram 1	1	351.000000000	354.000000000	0.000	22050.000	0.140_4_ELDON4_20250504_200802_3138.00s_3141.00s.wav	0
119	Waveform 1	1	354.000000000	357.000000000	0.000	22050.000	0.140_7_ELDON10_20250521_055602_3573.00s_3576.00s.wav	0
119	Spectrogram 1	1	354.000000000	357.000000000	0.000	22050.000	0.140_7_ELDON10_20250521_055602_3573.00s_3576.00s.wav	0
120	Waveform 1	1	357.000000000	360.000000000	0.000	22050.000	0.141_1_ELDON5_20250601_045000_861.00s_864.00s.wav	1
120	Spectrogram 1	1	357.000000000	360.000000000	0.000	22050.000	0.141_1_ELDON5_20250601_045000_861.00s_864.00s.wav	1
121	Waveform 1	1	360.000000000	363.000000000	0.000	22050.000	0.141_3_ELDON10_20250603_044900_1035.00s_1038.00s.wav	1
121	Spectrogram 1	1	360.000000000	363.000000000	0.000	22050.000	0.141_3_ELDON10_20250603_044900_1035.00s_1038.00s.wav	1
122	Waveform 1	1	363.000000000	366.000000000	0.000	22050.000	0.141_5_ELDON4_20250512_191500_3261.00s_3264.00s.wav	0
122	Spectrogram 1	1	363.000000000	366.000000000	0.000	22050.000	0.141_5_ELDON4_20250512_191500_3261.00s_3264.00s.wav	0
123	Waveform 1	1	366.000000000	369.000000000	0.000	22050.000	0.142_3_ELDON2_20250617_203902_2403.00s_2406.00s.wav	0
123	Spectrogram 1	1	366.000000000	369.000000000	0.000	22050.000	0.142_3_ELDON2_20250617_203902_2403.00s_2406.00s.wav	0
124	Waveform 1	1	369.000000000	372.000000000	0.000	22050.000	0.143_4_ELDON10_20250508_060802_2643.00s_2646.00s.wav	0
124	Spectrogram 1	1	369.000000000	372.000000000	0.000	22050.000	0.143_4_ELDON10_20250508_060802_2643.00s_2646.00s.wav	0
125	Waveform 1	1	372.000000000	375.000000000	0.000	22050.000	0.145_3_ELDON5_20250417_185100_2727.00s_2730.00s.wav	0
125	Spectrogram 1	1	372.000000000	375.000000000	0.000	22050.000	0.145_3_ELDON5_20250417_185100_2727.00s_2730.00s.wav	0
126	Waveform 1	1	375.000000000	378.000000000	0.000	22050.000	0.146_1_ELDON3_20250522_045500_1485.00s_1488.00s.wav	0
126	Spectrogram 1	1	375.000000000	378.000000000	0.000	22050.000	0.146_1_ELDON3_20250522_045500_1485.00s_1488.00s.wav	0
127	Waveform 1	1	378.000000000	381.000000000	0.000	22050.000	0.146_9_ELDON9_20250505_051100_768.00s_771.00s.wav	0
127	Spectrogram 1	1	378.000000000	381.000000000	0.000	22050.000	0.146_9_ELDON9_20250505_051100_768.00s_771.00s.wav	0
128	Waveform 1	1	381.000000000	384.000000000	0.000	22050.000	0.148_7_ELDON8_20250513_050300_3246.00s_3249.00s.wav	0
128	Spectrogram 1	1	381.000000000	384.000000000	0.000	22050.000	0.148_7_ELDON8_20250513_050300_3246.00s_3249.00s.wav	0
129	Waveform 1	1	384.000000000	387.000000000	0.000	22050.000	0.148_9_ELDON4_20250518_192000_1278.00s_1281.00s.wav	1
129	Spectrogram 1	1	384.000000000	387.000000000	0.000	22050.000	0.148_9_ELDON4_20250518_192000_1278.00s_1281.00s.wav	1
130	Waveform 1	1	387.000000000	390.000000000	0.000	22050.000	0.151_7_ELDON7_20250418_063202_2109.00s_2112.00s.wav	0
130	Spectrogram 1	1	387.000000000	390.000000000	0.000	22050.000	0.151_7_ELDON7_20250418_063202_2109.00s_2112.00s.wav	0
131	Waveform 1	1	390.000000000	393.000000000	0.000	22050.000	0.152_2_ELDON10_20250603_044900_2043.00s_2046.00s.wav	1
131	Spectrogram 1	1	390.000000000	393.000000000	0.000	22050.000	0.152_2_ELDON10_20250603_044900_2043.00s_2046.00s.wav	1
132	Waveform 1	1	393.000000000	396.000000000	0.000	22050.000	0.152_6_ELDON7_20250430_200402_1671.00s_1674.00s.wav	0
132	Spectrogram 1	1	393.000000000	396.000000000	0.000	22050.000	0.152_6_ELDON7_20250430_200402_1671.00s_1674.00s.wav	0
133	Waveform 1	1	396.000000000	399.000000000	0.000	22050.000	0.153_10_ELDON10_20250512_191500_3219.00s_3222.00s.wav	0
133	Spectrogram 1	1	396.000000000	399.000000000	0.000	22050.000	0.153_10_ELDON10_20250512_191500_3219.00s_3222.00s.wav	0
134	Waveform 1	1	399.000000000	402.000000000	0.000	22050.000	0.153_3_ELDON5_20250504_200802_3177.00s_3180.00s.wav	0
134	Spectrogram 1	1	399.000000000	402.000000000	0.000	22050.000	0.153_3_ELDON5_20250504_200802_3177.00s_3180.00s.wav	0
135	Waveform 1	1	402.000000000	405.000000000	0.000	22050.000	0.154_10_ELDON7_20250529_192900_3075.00s_3078.00s.wav	0
135	Spectrogram 1	1	402.000000000	405.000000000	0.000	22050.000	0.154_10_ELDON7_20250529_192900_3075.00s_3078.00s.wav	0
136	Waveform 1	1	405.000000000	408.000000000	0.000	22050.000	0.157_14_ELDON1_20250610_193700_1251.00s_1254.00s.wav	1
136	Spectrogram 1	1	405.000000000	408.000000000	0.000	22050.000	0.157_14_ELDON1_20250610_193700_1251.00s_1254.00s.wav	1
137	Waveform 1	1	408.000000000	411.000000000	0.000	22050.000	0.157_3_ELDON5_20250418_053200_2748.00s_2751.00s.wav	1
137	Spectrogram 1	1	408.000000000	411.000000000	0.000	22050.000	0.157_3_ELDON5_20250418_053200_2748.00s_2751.00s.wav	1
138	Waveform 1	1	411.000000000	414.000000000	0.000	22050.000	0.160_3_ELDON10_20250503_190700_3411.00s_3414.00s.wav	0
138	Spectrogram 1	1	411.000000000	414.000000000	0.000	22050.000	0.160_3_ELDON10_20250503_190700_3411.00s_3414.00s.wav	0
139	Waveform 1	1	414.000000000	417.000000000	0.000	22050.000	0.162_4_ELDON5_20250512_191500_3249.00s_3252.00s.wav	0
139	Spectrogram 1	1	414.000000000	417.000000000	0.000	22050.000	0.162_4_ELDON5_20250512_191500_3249.00s_3252.00s.wav	0
140	Waveform 1	1	417.000000000	420.000000000	0.000	22050.000	0.162_4_ELDON8_20250425_062302_165.00s_168.00s.wav	1
140	Spectrogram 1	1	417.000000000	420.000000000	0.000	22050.000	0.162_4_ELDON8_20250425_062302_165.00s_168.00s.wav	1
141	Waveform 1	1	420.000000000	423.000000000	0.000	22050.000	0.163_6_ELDON2_20250521_192300_408.00s_411.00s.wav	1
141	Spectrogram 1	1	420.000000000	423.000000000	0.000	22050.000	0.163_6_ELDON2_20250521_192300_408.00s_411.00s.wav	1
142	Waveform 1	1	423.000000000	426.000000000	0.000	22050.000	0.165_1_ELDON3_20250521_202302_414.00s_417.00s.wav	1
142	Spectrogram 1	1	423.000000000	426.000000000	0.000	22050.000	0.165_1_ELDON3_20250521_202302_414.00s_417.00s.wav	1
143	Waveform 1	1	426.000000000	429.000000000	0.000	22050.000	0.165_4_ELDON3_20250506_190900_1155.00s_1158.00s.wav	1
143	Spectrogram 1	1	426.000000000	429.000000000	0.000	22050.000	0.165_4_ELDON3_20250506_190900_1155.00s_1158.00s.wav	1
144	Waveform 1	1	429.000000000	432.000000000	0.000	22050.000	0.167_1_ELDON3_20250525_192600_3429.00s_3432.00s.wav	1
144	Spectrogram 1	1	429.000000000	432.000000000	0.000	22050.000	0.167_1_ELDON3_20250525_192600_3429.00s_3432.00s.wav	1
145	Waveform 1	1	432.000000000	435.000000000	0.000	22050.000	0.167_1_ELDON5_20250421_195502_807.00s_810.00s.wav	0
145	Spectrogram 1	1	432.000000000	435.000000000	0.000	22050.000	0.167_1_ELDON5_20250421_195502_807.00s_810.00s.wav	0
146	Waveform 1	1	435.000000000	438.000000000	0.000	22050.000	0.169_7_ELDON9_20250508_191100_819.00s_822.00s.wav	0
146	Spectrogram 1	1	435.000000000	438.000000000	0.000	22050.000	0.169_7_ELDON9_20250508_191100_819.00s_822.00s.wav	0
147	Waveform 1	1	438.000000000	441.000000000	0.000	22050.000	0.170_1_ELDON6_20250505_200902_3033.00s_3036.00s.wav	0
147	Spectrogram 1	1	438.000000000	441.000000000	0.000	22050.000	0.170_1_ELDON6_20250505_200902_3033.00s_3036.00s.wav	0
148	Waveform 1	1	441.000000000	444.000000000	0.000	22050.000	0.172_3_ELDON8_20250514_191700_2256.00s_2259.00s.wav	0
148	Spectrogram 1	1	441.000000000	444.000000000	0.000	22050.000	0.172_3_ELDON8_20250514_191700_2256.00s_2259.00s.wav	0
149	Waveform 1	1	444.000000000	447.000000000	0.000	22050.000	0.172_4_ELDON8_20250514_191700_12.00s_15.00s.wav	0
149	Spectrogram 1	1	444.000000000	447.000000000	0.000	22050.000	0.172_4_ELDON8_20250514_191700_12.00s_15.00s.wav	0
150	Waveform 1	1	447.000000000	450.000000000	0.000	22050.000	0.174_4_ELDON3_20250512_191500_2313.00s_2316.00s.wav	1
150	Spectrogram 1	1	447.000000000	450.000000000	0.000	22050.000	0.174_4_ELDON3_20250512_191500_2313.00s_2316.00s.wav	1
151	Waveform 1	1	450.000000000	453.000000000	0.000	22050.000	0.174_7_ELDON10_20250503_200702_1794.00s_1797.00s.wav	0
151	Spectrogram 1	1	450.000000000	453.000000000	0.000	22050.000	0.174_7_ELDON10_20250503_200702_1794.00s_1797.00s.wav	0
152	Waveform 1	1	453.000000000	456.000000000	0.000	22050.000	0.175_2_ELDON2_20250510_050500_1191.00s_1194.00s.wav	0
152	Spectrogram 1	1	453.000000000	456.000000000	0.000	22050.000	0.175_2_ELDON2_20250510_050500_1191.00s_1194.00s.wav	0
153	Waveform 1	1	456.000000000	459.000000000	0.000	22050.000	0.176_1_ELDON8_20250421_195502_555.00s_558.00s.wav	0
153	Spectrogram 1	1	456.000000000	459.000000000	0.000	22050.000	0.176_1_ELDON8_20250421_195502_555.00s_558.00s.wav	0
154	Waveform 1	1	459.000000000	462.000000000	0.000	22050.000	0.176_3_ELDON4_20250505_051100_390.00s_393.00s.wav	0
154	Spectrogram 1	1	459.000000000	462.000000000	0.000	22050.000	0.176_3_ELDON4_20250505_051100_390.00s_393.00s.wav	0
155	Waveform 1	1	462.000000000	465.000000000	0.000	22050.000	0.184_3_ELDON8_20250601_203102_51.00s_54.00s.wav	0
155	Spectrogram 1	1	462.000000000	465.000000000	0.000	22050.000	0.184_3_ELDON8_20250601_203102_51.00s_54.00s.wav	0
156	Waveform 1	1	465.000000000	468.000000000	0.000	22050.000	0.184_4_ELDON5_20250515_050100_1341.00s_1344.00s.wav	1
156	Spectrogram 1	1	465.000000000	468.000000000	0.000	22050.000	0.184_4_ELDON5_20250515_050100_1341.00s_1344.00s.wav	1
157	Waveform 1	1	468.000000000	471.000000000	0.000	22050.000	0.184_7_ELDON8_20250417_185100_1017.00s_1020.00s.wav	0
157	Spectrogram 1	1	468.000000000	471.000000000	0.000	22050.000	0.184_7_ELDON8_20250417_185100_1017.00s_1020.00s.wav	0
158	Waveform 1	1	471.000000000	474.000000000	0.000	22050.000	0.185_4_ELDON8_20250521_192300_2853.00s_2856.00s.wav	1
158	Spectrogram 1	1	471.000000000	474.000000000	0.000	22050.000	0.185_4_ELDON8_20250521_192300_2853.00s_2856.00s.wav	1
159	Waveform 1	1	474.000000000	477.000000000	0.000	22050.000	0.193_1_ELDON4_20250426_052100_735.00s_738.00s.wav	1
159	Spectrogram 1	1	474.000000000	477.000000000	0.000	22050.000	0.193_1_ELDON4_20250426_052100_735.00s_738.00s.wav	1
160	Waveform 1	1	477.000000000	480.000000000	0.000	22050.000	0.197_7_ELDON10_20250512_191500_3237.00s_3240.00s.wav	0
160	Spectrogram 1	1	477.000000000	480.000000000	0.000	22050.000	0.197_7_ELDON10_20250512_191500_3237.00s_3240.00s.wav	0
161	Waveform 1	1	480.000000000	483.000000000	0.000	22050.000	0.199_10_ELDON8_20250421_052800_1344.00s_1347.00s.wav	1
161	Spectrogram 1	1	480.000000000	483.000000000	0.000	22050.000	0.199_10_ELDON8_20250421_052800_1344.00s_1347.00s.wav	1
162	Waveform 1	1	483.000000000	486.000000000	0.000	22050.000	0.199_5_ELDON10_20250602_203202_1059.00s_1062.00s.wav	1
162	Spectrogram 1	1	483.000000000	486.000000000	0.000	22050.000	0.199_5_ELDON10_20250602_203202_1059.00s_1062.00s.wav	1
163	Waveform 1	1	486.000000000	489.000000000	0.000	22050.000	0.201_2_ELDON4_20250504_200802_3135.00s_3138.00s.wav	0
163	Spectrogram 1	1	486.000000000	489.000000000	0.000	22050.000	0.201_2_ELDON4_20250504_200802_3135.00s_3138.00s.wav	0
164	Waveform 1	1	489.000000000	492.000000000	0.000	22050.000	0.201_8_ELDON3_20250423_052500_783.00s_786.00s.wav	1
164	Spectrogram 1	1	489.000000000	492.000000000	0.000	22050.000	0.201_8_ELDON3_20250423_052500_783.00s_786.00s.wav	1
165	Waveform 1	1	492.000000000	495.000000000	0.000	22050.000	0.203_4_ELDON5_20250505_051100_567.00s_570.00s.wav	0
165	Spectrogram 1	1	492.000000000	495.000000000	0.000	22050.000	0.203_4_ELDON5_20250505_051100_567.00s_570.00s.wav	0
166	Waveform 1	1	495.000000000	498.000000000	0.000	22050.000	0.204_3_ELDON8_20250423_052500_450.00s_453.00s.wav	0
166	Spectrogram 1	1	495.000000000	498.000000000	0.000	22050.000	0.204_3_ELDON8_20250423_052500_450.00s_453.00s.wav	0
167	Waveform 1	1	498.000000000	501.000000000	0.000	22050.000	0.206_4_ELDON7_20250606_044900_864.00s_867.00s.wav	1
167	Spectrogram 1	1	498.000000000	501.000000000	0.000	22050.000	0.206_4_ELDON7_20250606_044900_864.00s_867.00s.wav	1
168	Waveform 1	1	501.000000000	504.000000000	0.000	22050.000	0.207_2_ELDON5_20250620_204002_1686.00s_1689.00s.wav	0
168	Spectrogram 1	1	501.000000000	504.000000000	0.000	22050.000	0.207_2_ELDON5_20250620_204002_1686.00s_1689.00s.wav	0
169	Waveform 1	1	504.000000000	507.000000000	0.000	22050.000	0.219_1_ELDON8_20250521_192300_1158.00s_1161.00s.wav	1
169	Spectrogram 1	1	504.000000000	507.000000000	0.000	22050.000	0.219_1_ELDON8_20250521_192300_1158.00s_1161.00s.wav	1
170	Waveform 1	1	507.000000000	510.000000000	0.000	22050.000	0.222_14_ELDON6_20250418_063202_1767.00s_1770.00s.wav	0
170	Spectrogram 1	1	507.000000000	510.000000000	0.000	22050.000	0.222_14_ELDON6_20250418_063202_1767.00s_1770.00s.wav	0
171	Waveform 1	1	510.000000000	513.000000000	0.000	22050.000	0.222_8_ELDON8_20250417_185100_717.00s_720.00s.wav	0
171	Spectrogram 1	1	510.000000000	513.000000000	0.000	22050.000	0.222_8_ELDON8_20250417_185100_717.00s_720.00s.wav	0
172	Waveform 1	1	513.000000000	516.000000000	0.000	22050.000	0.223_2_ELDON5_20250504_200802_3129.00s_3132.00s.wav	0
172	Spectrogram 1	1	513.000000000	516.000000000	0.000	22050.000	0.223_2_ELDON5_20250504_200802_3129.00s_3132.00s.wav	0
173	Waveform 1	1	516.000000000	519.000000000	0.000	22050.000	0.223_2_ELDON5_20250505_051100_582.00s_585.00s.wav	0
173	Spectrogram 1	1	516.000000000	519.000000000	0.000	22050.000	0.223_2_ELDON5_20250505_051100_582.00s_585.00s.wav	0
174	Waveform 1	1	519.000000000	522.000000000	0.000	22050.000	0.230_12_ELDON7_20250425_185900_1518.00s_1521.00s.wav	0
174	Spectrogram 1	1	519.000000000	522.000000000	0.000	22050.000	0.230_12_ELDON7_20250425_185900_1518.00s_1521.00s.wav	0
175	Waveform 1	1	522.000000000	525.000000000	0.000	22050.000	0.231_2_ELDON8_20250521_192300_573.00s_576.00s.wav	0
175	Spectrogram 1	1	522.000000000	525.000000000	0.000	22050.000	0.231_2_ELDON8_20250521_192300_573.00s_576.00s.wav	0
176	Waveform 1	1	525.000000000	528.000000000	0.000	22050.000	0.233_3_ELDON9_20250512_191500_2067.00s_2070.00s.wav	0
176	Spectrogram 1	1	525.000000000	528.000000000	0.000	22050.000	0.233_3_ELDON9_20250512_191500_2067.00s_2070.00s.wav	0
177	Waveform 1	1	528.000000000	531.000000000	0.000	22050.000	0.239_3_ELDON5_20250511_201402_1761.00s_1764.00s.wav	1
177	Spectrogram 1	1	528.000000000	531.000000000	0.000	22050.000	0.239_3_ELDON5_20250511_201402_1761.00s_1764.00s.wav	1
178	Waveform 1	1	531.000000000	534.000000000	0.000	22050.000	0.262_2_ELDON10_20250503_190700_3468.00s_3471.00s.wav	0
178	Spectrogram 1	1	531.000000000	534.000000000	0.000	22050.000	0.262_2_ELDON10_20250503_190700_3468.00s_3471.00s.wav	0
179	Waveform 1	1	534.000000000	537.000000000	0.000	22050.000	0.265_7_ELDON3_20250424_052400_795.00s_798.00s.wav	1
179	Spectrogram 1	1	534.000000000	537.000000000	0.000	22050.000	0.265_7_ELDON3_20250424_052400_795.00s_798.00s.wav	1
180	Waveform 1	1	537.000000000	540.000000000	0.000	22050.000	0.274_1_ELDON5_20250530_193000_624.00s_627.00s.wav	0
180	Spectrogram 1	1	537.000000000	540.000000000	0.000	22050.000	0.274_1_ELDON5_20250530_193000_624.00s_627.00s.wav	0
181	Waveform 1	1	540.000000000	543.000000000	0.000	22050.000	0.278_1_ELDON3_20250526_192700_354.00s_357.00s.wav	1
181	Spectrogram 1	1	540.000000000	543.000000000	0.000	22050.000	0.278_1_ELDON3_20250526_192700_354.00s_357.00s.wav	1
182	Waveform 1	1	543.000000000	546.000000000	0.000	22050.000	0.278_1_ELDON8_20250426_052100_216.00s_219.00s.wav	0
182	Spectrogram 1	1	543.000000000	546.000000000	0.000	22050.000	0.278_1_ELDON8_20250426_052100_216.00s_219.00s.wav	0
183	Waveform 1	1	546.000000000	549.000000000	0.000	22050.000	0.281_6_ELDON8_20250424_052400_498.00s_501.00s.wav	0
183	Spectrogram 1	1	546.000000000	549.000000000	0.000	22050.000	0.281_6_ELDON8_20250424_052400_498.00s_501.00s.wav	0
184	Waveform 1	1	549.000000000	552.000000000	0.000	22050.000	0.283_5_ELDON8_20250521_192300_2670.00s_2673.00s.wav	1
184	Spectrogram 1	1	549.000000000	552.000000000	0.000	22050.000	0.283_5_ELDON8_20250521_192300_2670.00s_2673.00s.wav	1
185	Waveform 1	1	552.000000000	555.000000000	0.000	22050.000	0.284_4_ELDON9_20250512_191500_2034.00s_2037.00s.wav	0
185	Spectrogram 1	1	552.000000000	555.000000000	0.000	22050.000	0.284_4_ELDON9_20250512_191500_2034.00s_2037.00s.wav	0
186	Waveform 1	1	555.000000000	558.000000000	0.000	22050.000	0.291_2_ELDON8_20250611_203702_738.00s_741.00s.wav	1
186	Spectrogram 1	1	555.000000000	558.000000000	0.000	22050.000	0.291_2_ELDON8_20250611_203702_738.00s_741.00s.wav	1
187	Waveform 1	1	558.000000000	561.000000000	0.000	22050.000	0.304_7_ELDON8_20250424_052400_315.00s_318.00s.wav	1
187	Spectrogram 1	1	558.000000000	561.000000000	0.000	22050.000	0.304_7_ELDON8_20250424_052400_315.00s_318.00s.wav	1
188	Waveform 1	1	561.000000000	564.000000000	0.000	22050.000	0.305_8_ELDON7_20250418_063202_1803.00s_1806.00s.wav	1
188	Spectrogram 1	1	561.000000000	564.000000000	0.000	22050.000	0.305_8_ELDON7_20250418_063202_1803.00s_1806.00s.wav	1
189	Waveform 1	1	564.000000000	567.000000000	0.000	22050.000	0.311_2_ELDON5_20250601_045000_762.00s_765.00s.wav	1
189	Spectrogram 1	1	564.000000000	567.000000000	0.000	22050.000	0.311_2_ELDON5_20250601_045000_762.00s_765.00s.wav	1
190	Waveform 1	1	567.000000000	570.000000000	0.000	22050.000	0.315_2_ELDON8_20250420_052900_885.00s_888.00s.wav	1
190	Spectrogram 1	1	567.000000000	570.000000000	0.000	22050.000	0.315_2_ELDON8_20250420_052900_885.00s_888.00s.wav	1
191	Waveform 1	1	570.000000000	573.000000000	0.000	22050.000	0.335_6_ELDON9_20250611_193700_225.00s_228.00s.wav	0
191	Spectrogram 1	1	570.000000000	573.000000000	0.000	22050.000	0.335_6_ELDON9_20250611_193700_225.00s_228.00s.wav	0
192	Waveform 1	1	573.000000000	576.000000000	0.000	22050.000	0.352_7_ELDON3_20250423_052500_780.00s_783.00s.wav	1
192	Spectrogram 1	1	573.000000000	576.000000000	0.000	22050.000	0.352_7_ELDON3_20250423_052500_780.00s_783.00s.wav	1
193	Waveform 1	1	576.000000000	579.000000000	0.000	22050.000	0.390_9_ELDON8_20250417_185100_708.00s_711.00s.wav	1
193	Spectrogram 1	1	576.000000000	579.000000000	0.000	22050.000	0.390_9_ELDON8_20250417_185100_708.00s_711.00s.wav	1
194	Waveform 1	1	579.000000000	582.000000000	0.000	22050.000	0.399_5_ELDON8_20250417_185100_777.00s_780.00s.wav	1
194	Spectrogram 1	1	579.000000000	582.000000000	0.000	22050.000	0.399_5_ELDON8_20250417_185100_777.00s_780.00s.wav	1
195	Waveform 1	1	582.000000000	585.000000000	0.000	22050.000	0.406_2_ELDON3_20250521_192300_1017.00s_1020.00s.wav	1
195	Spectrogram 1	1	582.000000000	585.000000000	0.000	22050.000	0.406_2_ELDON3_20250521_192300_1017.00s_1020.00s.wav	1
196	Waveform 1	1	585.000000000	588.000000000	0.000	22050.000	0.502_6_ELDON8_20250417_185100_726.00s_729.00s.wav	1
196	Spectrogram 1	1	585.000000000	588.000000000	0.000	22050.000	0.502_6_ELDON8_20250417_185100_726.00s_729.00s.wav	1
