Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Valid
102	Waveform 1	1	303.000000000	306.000000000	0.0	24000.0	0.289_56_ELDON4_20250419_063102_3279.0s_3282.0s.wav	1
102	Spectrogram 1	1	303.000000000	306.000000000	0.0	24000.0	0.289_56_ELDON4_20250419_063102_3279.0s_3282.0s.wav	1
103	Waveform 1	1	306.000000000	309.000000000	0.0	24000.0	0.291_12_ELDON6_20250421_062802_1158.0s_1161.0s.wav	0
103	Spectrogram 1	1	306.000000000	309.000000000	0.0	24000.0	0.291_12_ELDON6_20250421_062802_1158.0s_1161.0s.wav	0
104	Waveform 1	1	309.000000000	312.000000000	0.0	24000.0	0.292_6_ELDON5_20250420_062902_435.0s_438.0s.wav	1
104	Spectrogram 1	1	309.000000000	312.000000000	0.0	24000.0	0.292_6_ELDON5_20250420_062902_435.0s_438.0s.wav	1
105	Waveform 1	1	312.000000000	315.000000000	0.0	24000.0	0.293_2_ELDON4_20250423_185700_1233.0s_1236.0s.wav	1
105	Spectrogram 1	1	312.000000000	315.000000000	0.0	24000.0	0.293_2_ELDON4_20250423_185700_1233.0s_1236.0s.wav	1
106	Waveform 1	1	315.000000000	318.000000000	0.0	24000.0	0.296_160_ELDON4_20250418_063202_2697.0s_2700.0s.wav	0
106	Spectrogram 1	1	315.000000000	318.000000000	0.0	24000.0	0.296_160_ELDON4_20250418_063202_2697.0s_2700.0s.wav	0
107	Waveform 1	1	318.000000000	321.000000000	0.0	24000.0	0.303_17_ELDON5_20250420_062902_1545.0s_1548.0s.wav	1
107	Spectrogram 1	1	318.000000000	321.000000000	0.0	24000.0	0.303_17_ELDON5_20250420_062902_1545.0s_1548.0s.wav	1
108	Waveform 1	1	321.000000000	324.000000000	0.0	24000.0	0.309_6_ELDON5_20250419_063102_3291.0s_3294.0s.wav	1
108	Spectrogram 1	1	321.000000000	324.000000000	0.0	24000.0	0.309_6_ELDON5_20250419_063102_3291.0s_3294.0s.wav	1
109	Waveform 1	1	324.000000000	327.000000000	0.0	24000.0	0.314_14_ELDON3_20250425_062302_3021.0s_3024.0s.wav	1
109	Spectrogram 1	1	324.000000000	327.000000000	0.0	24000.0	0.314_14_ELDON3_20250425_062302_3021.0s_3024.0s.wav	1
110	Waveform 1	1	327.000000000	330.000000000	0.0	24000.0	0.314_19_ELDON6_20250419_185300_177.0s_180.0s.wav	1
110	Spectrogram 1	1	327.000000000	330.000000000	0.0	24000.0	0.314_19_ELDON6_20250419_185300_177.0s_180.0s.wav	1
111	Waveform 1	1	330.000000000	333.000000000	0.0	24000.0	0.319_54_ELDON4_20250419_053100_1818.0s_1821.0s.wav	1
111	Spectrogram 1	1	330.000000000	333.000000000	0.0	24000.0	0.319_54_ELDON4_20250419_053100_1818.0s_1821.0s.wav	1
112	Waveform 1	1	333.000000000	336.000000000	0.0	24000.0	0.320_3_ELDON2_20250428_061902_678.0s_681.0s.wav	1
112	Spectrogram 1	1	333.000000000	336.000000000	0.0	24000.0	0.320_3_ELDON2_20250428_061902_678.0s_681.0s.wav	1
113	Waveform 1	1	336.000000000	339.000000000	0.0	24000.0	0.321_5_ELDON1_20250428_061902_2658.0s_2661.0s.wav	1
113	Spectrogram 1	1	336.000000000	339.000000000	0.0	24000.0	0.321_5_ELDON1_20250428_061902_2658.0s_2661.0s.wav	1
114	Waveform 1	1	339.000000000	342.000000000	0.0	24000.0	0.326_122_ELDON10_20250421_185500_1917.0s_1920.0s.wav	1
114	Spectrogram 1	1	339.000000000	342.000000000	0.0	24000.0	0.326_122_ELDON10_20250421_185500_1917.0s_1920.0s.wav	1
115	Waveform 1	1	342.000000000	345.000000000	0.0	24000.0	0.331_7_ELDON3_20250421_185500_3183.0s_3186.0s.wav	1
115	Spectrogram 1	1	342.000000000	345.000000000	0.0	24000.0	0.331_7_ELDON3_20250421_185500_3183.0s_3186.0s.wav	1
116	Waveform 1	1	345.000000000	348.000000000	0.0	24000.0	0.333_43_ELDON4_20250430_051600_1593.0s_1596.0s.wav	1
116	Spectrogram 1	1	345.000000000	348.000000000	0.0	24000.0	0.333_43_ELDON4_20250430_051600_1593.0s_1596.0s.wav	1
117	Waveform 1	1	348.000000000	351.000000000	0.0	24000.0	0.341_4_ELDON3_20250425_185900_2019.0s_2022.0s.wav	1
117	Spectrogram 1	1	348.000000000	351.000000000	0.0	24000.0	0.341_4_ELDON3_20250425_185900_2019.0s_2022.0s.wav	1
118	Waveform 1	1	351.000000000	354.000000000	0.0	24000.0	0.345_12_ELDON5_20250421_062802_2238.0s_2241.0s.wav	1
118	Spectrogram 1	1	351.000000000	354.000000000	0.0	24000.0	0.345_12_ELDON5_20250421_062802_2238.0s_2241.0s.wav	1
119	Waveform 1	1	354.000000000	357.000000000	0.0	24000.0	0.349_33_ELDON2_20250419_185300_1872.0s_1875.0s.wav	1
119	Spectrogram 1	1	354.000000000	357.000000000	0.0	24000.0	0.349_33_ELDON2_20250419_185300_1872.0s_1875.0s.wav	1
120	Waveform 1	1	357.000000000	360.000000000	0.0	24000.0	0.350_11_ELDON6_20250420_062902_456.0s_459.0s.wav	1
120	Spectrogram 1	1	357.000000000	360.000000000	0.0	24000.0	0.350_11_ELDON6_20250420_062902_456.0s_459.0s.wav	1
121	Waveform 1	1	360.000000000	363.000000000	0.0	24000.0	0.355_2_ELDON5_20250421_185500_1146.0s_1149.0s.wav	1
121	Spectrogram 1	1	360.000000000	363.000000000	0.0	24000.0	0.355_2_ELDON5_20250421_185500_1146.0s_1149.0s.wav	1
122	Waveform 1	1	363.000000000	366.000000000	0.0	24000.0	0.356_15_ELDON1_20250423_062502_2559.0s_2562.0s.wav	1
122	Spectrogram 1	1	363.000000000	366.000000000	0.0	24000.0	0.356_15_ELDON1_20250423_062502_2559.0s_2562.0s.wav	1
123	Waveform 1	1	366.000000000	369.000000000	0.0	24000.0	0.367_23_ELDON3_20250421_062802_3453.0s_3456.0s.wav	1
123	Spectrogram 1	1	366.000000000	369.000000000	0.0	24000.0	0.367_23_ELDON3_20250421_062802_3453.0s_3456.0s.wav	1
124	Waveform 1	1	369.000000000	372.000000000	0.0	24000.0	0.374_7_ELDON5_20250420_185400_2445.0s_2448.0s.wav	1
124	Spectrogram 1	1	369.000000000	372.000000000	0.0	24000.0	0.374_7_ELDON5_20250420_185400_2445.0s_2448.0s.wav	1
125	Waveform 1	1	372.000000000	375.000000000	0.0	24000.0	0.379_16_ELDON6_20250419_185300_2484.0s_2487.0s.wav	1
125	Spectrogram 1	1	372.000000000	375.000000000	0.0	24000.0	0.379_16_ELDON6_20250419_185300_2484.0s_2487.0s.wav	1
126	Waveform 1	1	375.000000000	378.000000000	0.0	24000.0	0.382_15_ELDON5_20250420_062902_1839.0s_1842.0s.wav	1
126	Spectrogram 1	1	375.000000000	378.000000000	0.0	24000.0	0.382_15_ELDON5_20250420_062902_1839.0s_1842.0s.wav	1
127	Waveform 1	1	378.000000000	381.000000000	0.0	24000.0	0.386_1_ELDON2_20250425_062302_2130.0s_2133.0s.wav	1
127	Spectrogram 1	1	378.000000000	381.000000000	0.0	24000.0	0.386_1_ELDON2_20250425_062302_2130.0s_2133.0s.wav	1
128	Waveform 1	1	381.000000000	384.000000000	0.0	24000.0	0.388_10_ELDON1_20250423_185700_1833.0s_1836.0s.wav	1
128	Spectrogram 1	1	381.000000000	384.000000000	0.0	24000.0	0.388_10_ELDON1_20250423_185700_1833.0s_1836.0s.wav	1
129	Waveform 1	1	384.000000000	387.000000000	0.0	24000.0	0.395_44_ELDON4_20250420_062902_1713.0s_1716.0s.wav	1
129	Spectrogram 1	1	384.000000000	387.000000000	0.0	24000.0	0.395_44_ELDON4_20250420_062902_1713.0s_1716.0s.wav	1
130	Waveform 1	1	387.000000000	390.000000000	0.0	24000.0	0.407_1_ELDON2_20250420_195402_507.0s_510.0s.wav	1
130	Spectrogram 1	1	387.000000000	390.000000000	0.0	24000.0	0.407_1_ELDON2_20250420_195402_507.0s_510.0s.wav	1
131	Waveform 1	1	390.000000000	393.000000000	0.0	24000.0	0.410_10_ELDON4_20250430_190400_2433.0s_2436.0s.wav	1
131	Spectrogram 1	1	390.000000000	393.000000000	0.0	24000.0	0.410_10_ELDON4_20250430_190400_2433.0s_2436.0s.wav	1
132	Waveform 1	1	393.000000000	396.000000000	0.0	24000.0	0.413_52_ELDON3_20250420_185400_1398.0s_1401.0s.wav	1
132	Spectrogram 1	1	393.000000000	396.000000000	0.0	24000.0	0.413_52_ELDON3_20250420_185400_1398.0s_1401.0s.wav	1
133	Waveform 1	1	396.000000000	399.000000000	0.0	24000.0	0.424_127_ELDON10_20250421_185500_567.0s_570.0s.wav	1
133	Spectrogram 1	1	396.000000000	399.000000000	0.0	24000.0	0.424_127_ELDON10_20250421_185500_567.0s_570.0s.wav	1
134	Waveform 1	1	399.000000000	402.000000000	0.0	24000.0	0.432_2_ELDON5_20250421_062802_2133.0s_2136.0s.wav	1
134	Spectrogram 1	1	399.000000000	402.000000000	0.0	24000.0	0.432_2_ELDON5_20250421_062802_2133.0s_2136.0s.wav	1
135	Waveform 1	1	402.000000000	405.000000000	0.0	24000.0	0.434_10_ELDON1_20250424_052400_1644.0s_1647.0s.wav	1
135	Spectrogram 1	1	402.000000000	405.000000000	0.0	24000.0	0.434_10_ELDON1_20250424_052400_1644.0s_1647.0s.wav	1
136	Waveform 1	1	405.000000000	408.000000000	0.0	24000.0	0.436_10_ELDON4_20250430_051600_2718.0s_2721.0s.wav	1
136	Spectrogram 1	1	405.000000000	408.000000000	0.0	24000.0	0.436_10_ELDON4_20250430_051600_2718.0s_2721.0s.wav	1
137	Waveform 1	1	408.000000000	411.000000000	0.0	24000.0	0.438_4_ELDON3_20250422_185600_3006.0s_3009.0s.wav	1
137	Spectrogram 1	1	408.000000000	411.000000000	0.0	24000.0	0.438_4_ELDON3_20250422_185600_3006.0s_3009.0s.wav	1
138	Waveform 1	1	411.000000000	414.000000000	0.0	24000.0	0.458_10_ELDON6_20250420_062902_1590.0s_1593.0s.wav	1
138	Spectrogram 1	1	411.000000000	414.000000000	0.0	24000.0	0.458_10_ELDON6_20250420_062902_1590.0s_1593.0s.wav	1
139	Waveform 1	1	414.000000000	417.000000000	0.0	24000.0	0.458_30_ELDON2_20250421_185500_2385.0s_2388.0s.wav	1
139	Spectrogram 1	1	414.000000000	417.000000000	0.0	24000.0	0.458_30_ELDON2_20250421_185500_2385.0s_2388.0s.wav	1
140	Waveform 1	1	417.000000000	420.000000000	0.0	24000.0	0.465_16_ELDON5_20250420_062902_2733.0s_2736.0s.wav	1
140	Spectrogram 1	1	417.000000000	420.000000000	0.0	24000.0	0.465_16_ELDON5_20250420_062902_2733.0s_2736.0s.wav	1
141	Waveform 1	1	420.000000000	423.000000000	0.0	24000.0	0.469_18_ELDON4_20250428_051900_1665.0s_1668.0s.wav	1
141	Spectrogram 1	1	420.000000000	423.000000000	0.0	24000.0	0.469_18_ELDON4_20250428_051900_1665.0s_1668.0s.wav	1
142	Waveform 1	1	423.000000000	426.000000000	0.0	24000.0	0.475_10_ELDON1_20250427_062002_2838.0s_2841.0s.wav	1
142	Spectrogram 1	1	423.000000000	426.000000000	0.0	24000.0	0.475_10_ELDON1_20250427_062002_2838.0s_2841.0s.wav	1
143	Waveform 1	1	426.000000000	429.000000000	0.0	24000.0	0.477_2_ELDON2_20250427_052000_2169.0s_2172.0s.wav	1
143	Spectrogram 1	1	426.000000000	429.000000000	0.0	24000.0	0.477_2_ELDON2_20250427_052000_2169.0s_2172.0s.wav	1
144	Waveform 1	1	429.000000000	432.000000000	0.0	24000.0	0.480_118_ELDON4_20250421_185500_231.0s_234.0s.wav	1
144	Spectrogram 1	1	429.000000000	432.000000000	0.0	24000.0	0.480_118_ELDON4_20250421_185500_231.0s_234.0s.wav	1
145	Waveform 1	1	432.000000000	435.000000000	0.0	24000.0	0.483_3_ELDON3_20250420_052900_3159.0s_3162.0s.wav	1
145	Spectrogram 1	1	432.000000000	435.000000000	0.0	24000.0	0.483_3_ELDON3_20250420_052900_3159.0s_3162.0s.wav	1
146	Waveform 1	1	435.000000000	438.000000000	0.0	24000.0	0.487_5_ELDON6_20250421_062802_2895.0s_2898.0s.wav	1
146	Spectrogram 1	1	435.000000000	438.000000000	0.0	24000.0	0.487_5_ELDON6_20250421_062802_2895.0s_2898.0s.wav	1
147	Waveform 1	1	438.000000000	441.000000000	0.0	24000.0	0.497_9_ELDON3_20250424_185800_3087.0s_3090.0s.wav	1
147	Spectrogram 1	1	438.000000000	441.000000000	0.0	24000.0	0.497_9_ELDON3_20250424_185800_3087.0s_3090.0s.wav	1
148	Waveform 1	1	441.000000000	444.000000000	0.0	24000.0	0.505_5_ELDON2_20250421_052800_3345.0s_3348.0s.wav	1
148	Spectrogram 1	1	441.000000000	444.000000000	0.0	24000.0	0.505_5_ELDON2_20250421_052800_3345.0s_3348.0s.wav	1
149	Waveform 1	1	444.000000000	447.000000000	0.0	24000.0	0.512_2_ELDON2_20250430_051600_2655.0s_2658.0s.wav	1
149	Spectrogram 1	1	444.000000000	447.000000000	0.0	24000.0	0.512_2_ELDON2_20250430_051600_2655.0s_2658.0s.wav	1
150	Waveform 1	1	447.000000000	450.000000000	0.0	24000.0	0.515_8_ELDON4_20250423_185700_1209.0s_1212.0s.wav	1
150	Spectrogram 1	1	447.000000000	450.000000000	0.0	24000.0	0.515_8_ELDON4_20250423_185700_1209.0s_1212.0s.wav	1
151	Waveform 1	1	450.000000000	453.000000000	0.0	24000.0	0.523_3_ELDON6_20250421_185500_444.0s_447.0s.wav	1
151	Spectrogram 1	1	450.000000000	453.000000000	0.0	24000.0	0.523_3_ELDON6_20250421_185500_444.0s_447.0s.wav	1
152	Waveform 1	1	453.000000000	456.000000000	0.0	24000.0	0.523_7_ELDON5_20250419_185300_882.0s_885.0s.wav	1
152	Spectrogram 1	1	453.000000000	456.000000000	0.0	24000.0	0.523_7_ELDON5_20250419_185300_882.0s_885.0s.wav	1
153	Waveform 1	1	456.000000000	459.000000000	0.0	24000.0	0.535_34_ELDON3_20250424_062402_2631.0s_2634.0s.wav	1
153	Spectrogram 1	1	456.000000000	459.000000000	0.0	24000.0	0.535_34_ELDON3_20250424_062402_2631.0s_2634.0s.wav	1
154	Waveform 1	1	459.000000000	462.000000000	0.0	24000.0	0.556_2_ELDON3_20250420_195402_438.0s_441.0s.wav	1
154	Spectrogram 1	1	459.000000000	462.000000000	0.0	24000.0	0.556_2_ELDON3_20250420_195402_438.0s_441.0s.wav	1
155	Waveform 1	1	462.000000000	465.000000000	0.0	24000.0	0.563_6_ELDON5_20250418_063202_2997.0s_3000.0s.wav	1
155	Spectrogram 1	1	462.000000000	465.000000000	0.0	24000.0	0.563_6_ELDON5_20250418_063202_2997.0s_3000.0s.wav	1
156	Waveform 1	1	465.000000000	468.000000000	0.0	24000.0	0.574_166_ELDON4_20250418_063202_2886.0s_2889.0s.wav	1
156	Spectrogram 1	1	465.000000000	468.000000000	0.0	24000.0	0.574_166_ELDON4_20250418_063202_2886.0s_2889.0s.wav	1
157	Waveform 1	1	468.000000000	471.000000000	0.0	24000.0	0.588_8_ELDON1_20250426_062102_912.0s_915.0s.wav	1
157	Spectrogram 1	1	468.000000000	471.000000000	0.0	24000.0	0.588_8_ELDON1_20250426_062102_912.0s_915.0s.wav	1
158	Waveform 1	1	471.000000000	474.000000000	0.0	24000.0	0.593_32_ELDON2_20250417_185100_1866.0s_1869.0s.wav	1
158	Spectrogram 1	1	471.000000000	474.000000000	0.0	24000.0	0.593_32_ELDON2_20250417_185100_1866.0s_1869.0s.wav	1
159	Waveform 1	1	474.000000000	477.000000000	0.0	24000.0	0.602_14_ELDON6_20250420_062902_1512.0s_1515.0s.wav	1
159	Spectrogram 1	1	474.000000000	477.000000000	0.0	24000.0	0.602_14_ELDON6_20250420_062902_1512.0s_1515.0s.wav	1
160	Waveform 1	1	477.000000000	480.000000000	0.0	24000.0	0.635_22_ELDON3_20250420_185400_3372.0s_3375.0s.wav	1
160	Spectrogram 1	1	477.000000000	480.000000000	0.0	24000.0	0.635_22_ELDON3_20250420_185400_3372.0s_3375.0s.wav	1
161	Waveform 1	1	480.000000000	483.000000000	0.0	24000.0	0.637_5_ELDON3_20250425_185900_771.0s_774.0s.wav	1
161	Spectrogram 1	1	480.000000000	483.000000000	0.0	24000.0	0.637_5_ELDON3_20250425_185900_771.0s_774.0s.wav	1
162	Waveform 1	1	483.000000000	486.000000000	0.0	24000.0	0.641_11_ELDON4_20250423_185700_822.0s_825.0s.wav	1
162	Spectrogram 1	1	483.000000000	486.000000000	0.0	24000.0	0.641_11_ELDON4_20250423_185700_822.0s_825.0s.wav	1
163	Waveform 1	1	486.000000000	489.000000000	0.0	24000.0	0.643_3_ELDON2_20250427_062002_1362.0s_1365.0s.wav	1
163	Spectrogram 1	1	486.000000000	489.000000000	0.0	24000.0	0.643_3_ELDON2_20250427_062002_1362.0s_1365.0s.wav	1
164	Waveform 1	1	489.000000000	492.000000000	0.0	24000.0	0.645_14_ELDON5_20250420_062902_3135.0s_3138.0s.wav	1
164	Spectrogram 1	1	489.000000000	492.000000000	0.0	24000.0	0.645_14_ELDON5_20250420_062902_3135.0s_3138.0s.wav	1
165	Waveform 1	1	492.000000000	495.000000000	0.0	24000.0	0.665_1_ELDON2_20250417_185100_294.0s_297.0s.wav	1
165	Spectrogram 1	1	492.000000000	495.000000000	0.0	24000.0	0.665_1_ELDON2_20250417_185100_294.0s_297.0s.wav	1
166	Waveform 1	1	495.000000000	498.000000000	0.0	24000.0	0.668_1_ELDON2_20250423_185700_1200.0s_1203.0s.wav	1
166	Spectrogram 1	1	495.000000000	498.000000000	0.0	24000.0	0.668_1_ELDON2_20250423_185700_1200.0s_1203.0s.wav	1
167	Waveform 1	1	498.000000000	501.000000000	0.0	24000.0	0.675_18_ELDON3_20250424_195802_636.0s_639.0s.wav	1
167	Spectrogram 1	1	498.000000000	501.000000000	0.0	24000.0	0.675_18_ELDON3_20250424_195802_636.0s_639.0s.wav	1
168	Waveform 1	1	501.000000000	504.000000000	0.0	24000.0	0.691_12_ELDON6_20250418_063202_612.0s_615.0s.wav	1
168	Spectrogram 1	1	501.000000000	504.000000000	0.0	24000.0	0.691_12_ELDON6_20250418_063202_612.0s_615.0s.wav	1
169	Waveform 1	1	504.000000000	507.000000000	0.0	24000.0	0.692_16_ELDON4_20250430_051600_1884.0s_1887.0s.wav	1
169	Spectrogram 1	1	504.000000000	507.000000000	0.0	24000.0	0.692_16_ELDON4_20250430_051600_1884.0s_1887.0s.wav	1
170	Waveform 1	1	507.000000000	510.000000000	0.0	24000.0	0.696_25_ELDON3_20250423_052500_2676.0s_2679.0s.wav	1
170	Spectrogram 1	1	507.000000000	510.000000000	0.0	24000.0	0.696_25_ELDON3_20250423_052500_2676.0s_2679.0s.wav	1
171	Waveform 1	1	510.000000000	513.000000000	0.0	24000.0	0.710_4_ELDON1_20250428_061902_3225.0s_3228.0s.wav	1
171	Spectrogram 1	1	510.000000000	513.000000000	0.0	24000.0	0.710_4_ELDON1_20250428_061902_3225.0s_3228.0s.wav	1
172	Waveform 1	1	513.000000000	516.000000000	0.0	24000.0	0.712_31_ELDON3_20250420_185400_2346.0s_2349.0s.wav	1
172	Spectrogram 1	1	513.000000000	516.000000000	0.0	24000.0	0.712_31_ELDON3_20250420_185400_2346.0s_2349.0s.wav	1
173	Waveform 1	1	516.000000000	519.000000000	0.0	24000.0	0.723_12_ELDON2_20250419_063102_1938.0s_1941.0s.wav	1
173	Spectrogram 1	1	516.000000000	519.000000000	0.0	24000.0	0.723_12_ELDON2_20250419_063102_1938.0s_1941.0s.wav	1
174	Waveform 1	1	519.000000000	522.000000000	0.0	24000.0	0.735_1_ELDON2_20250429_051800_2718.0s_2721.0s.wav	1
174	Spectrogram 1	1	519.000000000	522.000000000	0.0	24000.0	0.735_1_ELDON2_20250429_051800_2718.0s_2721.0s.wav	1
175	Waveform 1	1	522.000000000	525.000000000	0.0	24000.0	0.760_17_ELDON4_20250430_051600_2649.0s_2652.0s.wav	1
175	Spectrogram 1	1	522.000000000	525.000000000	0.0	24000.0	0.760_17_ELDON4_20250430_051600_2649.0s_2652.0s.wav	1
176	Waveform 1	1	525.000000000	528.000000000	0.0	24000.0	0.765_1_ELDON2_20250426_062102_1500.0s_1503.0s.wav	1
176	Spectrogram 1	1	525.000000000	528.000000000	0.0	24000.0	0.765_1_ELDON2_20250426_062102_1500.0s_1503.0s.wav	1
177	Waveform 1	1	528.000000000	531.000000000	0.0	24000.0	0.778_17_ELDON3_20250423_062502_2430.0s_2433.0s.wav	1
177	Spectrogram 1	1	528.000000000	531.000000000	0.0	24000.0	0.778_17_ELDON3_20250423_062502_2430.0s_2433.0s.wav	1
178	Waveform 1	1	531.000000000	534.000000000	0.0	24000.0	0.782_32_ELDON2_20250421_185500_1101.0s_1104.0s.wav	1
178	Spectrogram 1	1	531.000000000	534.000000000	0.0	24000.0	0.782_32_ELDON2_20250421_185500_1101.0s_1104.0s.wav	1
179	Waveform 1	1	534.000000000	537.000000000	0.0	24000.0	0.794_2_ELDON3_20250420_052900_1902.0s_1905.0s.wav	1
179	Spectrogram 1	1	534.000000000	537.000000000	0.0	24000.0	0.794_2_ELDON3_20250420_052900_1902.0s_1905.0s.wav	1
180	Waveform 1	1	537.000000000	540.000000000	0.0	24000.0	0.796_1_ELDON6_20250417_185100_2790.0s_2793.0s.wav	1
180	Spectrogram 1	1	537.000000000	540.000000000	0.0	24000.0	0.796_1_ELDON6_20250417_185100_2790.0s_2793.0s.wav	1
181	Waveform 1	1	540.000000000	543.000000000	0.0	24000.0	0.796_3_ELDON1_20250424_185800_3090.0s_3093.0s.wav	1
181	Spectrogram 1	1	540.000000000	543.000000000	0.0	24000.0	0.796_3_ELDON1_20250424_185800_3090.0s_3093.0s.wav	1
182	Waveform 1	1	543.000000000	546.000000000	0.0	24000.0	0.815_2_ELDON2_20250428_200202_237.0s_240.0s.wav	1
182	Spectrogram 1	1	543.000000000	546.000000000	0.0	24000.0	0.815_2_ELDON2_20250428_200202_237.0s_240.0s.wav	1
183	Waveform 1	1	546.000000000	549.000000000	0.0	24000.0	0.820_18_ELDON4_20250430_051600_2181.0s_2184.0s.wav	1
183	Spectrogram 1	1	546.000000000	549.000000000	0.0	24000.0	0.820_18_ELDON4_20250430_051600_2181.0s_2184.0s.wav	1
184	Waveform 1	1	549.000000000	552.000000000	0.0	24000.0	0.821_6_ELDON2_20250419_185300_1719.0s_1722.0s.wav	1
184	Spectrogram 1	1	549.000000000	552.000000000	0.0	24000.0	0.821_6_ELDON2_20250419_185300_1719.0s_1722.0s.wav	1
185	Waveform 1	1	552.000000000	555.000000000	0.0	24000.0	0.829_26_ELDON3_20250425_062302_2037.0s_2040.0s.wav	1
185	Spectrogram 1	1	552.000000000	555.000000000	0.0	24000.0	0.829_26_ELDON3_20250425_062302_2037.0s_2040.0s.wav	1
186	Waveform 1	1	555.000000000	558.000000000	0.0	24000.0	0.857_19_ELDON2_20250420_052900_3453.0s_3456.0s.wav	1
186	Spectrogram 1	1	555.000000000	558.000000000	0.0	24000.0	0.857_19_ELDON2_20250420_052900_3453.0s_3456.0s.wav	1
187	Waveform 1	1	558.000000000	561.000000000	0.0	24000.0	0.861_12_ELDON1_20250425_062302_2772.0s_2775.0s.wav	1
187	Spectrogram 1	1	558.000000000	561.000000000	0.0	24000.0	0.861_12_ELDON1_20250425_062302_2772.0s_2775.0s.wav	1
188	Waveform 1	1	561.000000000	564.000000000	0.0	24000.0	0.864_9_ELDON6_20250419_063102_3384.0s_3387.0s.wav	1
188	Spectrogram 1	1	561.000000000	564.000000000	0.0	24000.0	0.864_9_ELDON6_20250419_063102_3384.0s_3387.0s.wav	1
189	Waveform 1	1	564.000000000	567.000000000	0.0	24000.0	0.872_42_ELDON3_20250418_063202_3096.0s_3099.0s.wav	1
189	Spectrogram 1	1	564.000000000	567.000000000	0.0	24000.0	0.872_42_ELDON3_20250418_063202_3096.0s_3099.0s.wav	1
190	Waveform 1	1	567.000000000	570.000000000	0.0	24000.0	0.882_15_ELDON3_20250424_185800_2844.0s_2847.0s.wav	1
190	Spectrogram 1	1	567.000000000	570.000000000	0.0	24000.0	0.882_15_ELDON3_20250424_185800_2844.0s_2847.0s.wav	1
191	Waveform 1	1	570.000000000	573.000000000	0.0	24000.0	0.890_25_ELDON2_20250421_185500_2304.0s_2307.0s.wav	1
191	Spectrogram 1	1	570.000000000	573.000000000	0.0	24000.0	0.890_25_ELDON2_20250421_185500_2304.0s_2307.0s.wav	1
192	Waveform 1	1	573.000000000	576.000000000	0.0	24000.0	0.901_2_ELDON2_20250423_185700_2991.0s_2994.0s.wav	1
192	Spectrogram 1	1	573.000000000	576.000000000	0.0	24000.0	0.901_2_ELDON2_20250423_185700_2991.0s_2994.0s.wav	1
193	Waveform 1	1	576.000000000	579.000000000	0.0	24000.0	0.914_20_ELDON4_20250430_051600_2763.0s_2766.0s.wav	1
193	Spectrogram 1	1	576.000000000	579.000000000	0.0	24000.0	0.914_20_ELDON4_20250430_051600_2763.0s_2766.0s.wav	1
194	Waveform 1	1	579.000000000	582.000000000	0.0	24000.0	0.915_19_ELDON3_20250425_052300_1791.0s_1794.0s.wav	1
194	Spectrogram 1	1	579.000000000	582.000000000	0.0	24000.0	0.915_19_ELDON3_20250425_052300_1791.0s_1794.0s.wav	1
195	Waveform 1	1	582.000000000	585.000000000	0.0	24000.0	0.919_6_ELDON2_20250428_061902_2778.0s_2781.0s.wav	1
195	Spectrogram 1	1	582.000000000	585.000000000	0.0	24000.0	0.919_6_ELDON2_20250428_061902_2778.0s_2781.0s.wav	1
196	Waveform 1	1	585.000000000	588.000000000	0.0	24000.0	0.926_1_ELDON1_20250427_190100_2850.0s_2853.0s.wav	1
196	Spectrogram 1	1	585.000000000	588.000000000	0.0	24000.0	0.926_1_ELDON1_20250427_190100_2850.0s_2853.0s.wav	1
197	Waveform 1	1	588.000000000	591.000000000	0.0	24000.0	0.929_49_ELDON2_20250417_185100_123.0s_126.0s.wav	1
197	Spectrogram 1	1	588.000000000	591.000000000	0.0	24000.0	0.929_49_ELDON2_20250417_185100_123.0s_126.0s.wav	1
198	Waveform 1	1	591.000000000	594.000000000	0.0	24000.0	0.943_3_ELDON2_20250422_062702_915.0s_918.0s.wav	1
198	Spectrogram 1	1	591.000000000	594.000000000	0.0	24000.0	0.943_3_ELDON2_20250422_062702_915.0s_918.0s.wav	1
199	Waveform 1	1	594.000000000	597.000000000	0.0	24000.0	0.949_44_ELDON2_20250421_185500_1155.0s_1158.0s.wav	1
199	Spectrogram 1	1	594.000000000	597.000000000	0.0	24000.0	0.949_44_ELDON2_20250421_185500_1155.0s_1158.0s.wav	1
200	Waveform 1	1	597.000000000	600.000000000	0.0	24000.0	0.958_2_ELDON2_20250422_185600_243.0s_246.0s.wav	1
200	Spectrogram 1	1	597.000000000	600.000000000	0.0	24000.0	0.958_2_ELDON2_20250422_185600_243.0s_246.0s.wav	1
201	Waveform 1	1	600.000000000	603.000000000	0.0	24000.0	0.962_10_ELDON3_20250417_185100_3111.0s_3114.0s.wav	1
201	Spectrogram 1	1	600.000000000	603.000000000	0.0	24000.0	0.962_10_ELDON3_20250417_185100_3111.0s_3114.0s.wav	1
202	Waveform 1	1	603.000000000	606.000000000	0.0	24000.0	0.968_10_ELDON1_20250425_062302_1470.0s_1473.0s.wav	1
202	Spectrogram 1	1	603.000000000	606.000000000	0.0	24000.0	0.968_10_ELDON1_20250425_062302_1470.0s_1473.0s.wav	1
203	Waveform 1	1	606.000000000	609.000000000	0.0	24000.0	0.971_1_ELDON2_20250421_052800_2415.0s_2418.0s.wav	1
